master_protein,0h_1_total,0h_2_total,0h_3_total,6h_1_total,6h_2_total,6h_3_total,6h_4_total,23h_1_total,23h_2_total,23h_3_total,0h_1_OOPS,0h_2_OOPS,0h_3_OOPS,6h_1_OOPS,6h_2_OOPS,6h_3_OOPS,6h_4_OOPS,23h_1_OOPS,23h_2_OOPS,23h_3_OOPS
P27348,1.213554224,1.263333641,1.426617319,1.553985697,1.614010977,1.640459858,1.654353748,1.486764363,1.582190404,1.513438675,0.446163854,0.546940932,0.754070847,0.012725426,-0.154948972,-0.086940581,0.085859598,0.159222883,0.291162519,0.641917693
P27361,-1.863806741,-1.696176012,-2.323585413,-1.950399288,-2.284470263,-2.422789775,-2.307264778,-1.731568827,-2.025626159,-1.654988246,0.247851807,0.123523767,-0.092561164,-0.961836373,-0.404718728,-0.865212564,-0.606036674,-0.69075984,-0.502958534,-0.275436645
P27635,1.368184485,1.357355115,1.544336291,1.313253424,1.295436927,1.24191973,1.147410609,1.445758423,1.393367857,0.667855555,1.368444805,1.593527725,1.672772943,1.215477809,1.147443188,0.881627118,0.961491233,0.88734163,1.110187827,1.627925941
P27694,0.415761752,0.33435967,0.492837746,0.557822754,0.527731292,0.557088396,0.535680165,0.578595001,0.511602127,0.374388912,0.31073736,0.065772537,0.26214307,0.257931825,0.415534032,0.469347088,0.452818023,0.713290898,0.84464381,0.910108504
P27695,0.967331769,1.033967722,1.235653207,1.184186752,1.2023871,1.234797669,1.20198981,1.268704385,1.246668545,1.164314984,0.226701121,0.684599176,0.710401989,0.435807764,0.22374847,0.354415411,0.234237524,0.702503551,0.705198991,0.679234756
P27708,0.016504808,0.102728346,0.144572369,0.119306298,0.14760275,0.189751526,0.195093237,0.205029162,0.287505467,-0.002960489,0.223052439,0.203892779,0.160095275,-0.503417596,-0.371481296,-0.318756173,0.185660588,-0.415390134,-0.460038738,0.084319229
P27816,0.954532833,0.828547506,0.878215624,1.048729256,0.951153212,1.016976224,1.094230345,1.099953309,0.985002741,0.753987972,1.512527564,1.709865728,1.589306501,1.144868036,0.84579851,0.787616266,0.714507654,1.08750842,1.08723282,1.224993614
P27824,1.433592515,1.224416832,1.269221874,0.792779923,0.795137595,0.817868721,0.893230135,0.756917419,0.833259064,0.639733479,-0.059213364,-0.208686559,-0.523649351,0.146947106,-0.135097453,-0.146486088,0.153291934,-0.25427198,-0.165840921,-0.028412381
P28331,0.566653627,0.356481813,0.34712645,0.042816587,0.023929447,0.055115782,0.091265966,-0.221885779,-0.27106253,-0.023052487,-0.795180208,-0.976345439,-1.411933554,-0.501244565,-0.332213041,-0.265822993,-0.231529758,-1.33194822,-1.216158663,-1.47889127
P28482,0.476875314,0.595325049,0.676037658,0.697453988,0.684970042,0.734686521,0.644790788,0.805751203,0.817892643,0.668250794,0.843274496,0.952723078,0.637635535,0.449205846,0.421180595,0.194550829,0.825477871,0.665725477,0.501990682,0.537847677
P28838,0.436790932,0.555000293,0.554981679,0.558860377,0.582287146,0.647775021,0.602784319,0.611655529,0.595789353,0.363687372,-0.309396852,-0.379754936,-0.341179495,0.500146432,0.700199625,0.609820161,0.769772991,-0.227647598,-0.229222205,0.231552226
P29083,-1.317561348,-1.181916502,-1.431138554,-1.503652929,-1.264570706,-1.324636656,-1.2971689,-1.148429062,-1.279508866,-1.075187451,-1.925711771,-2.039414804,-1.799153109,-2.01383101,-2.084459453,-2.77391673,-1.745100712,-1.739258357,-1.867654915,-2.331084674
P29353,0.094587872,0.168566392,0.160755234,0.024447235,0.132569589,0.025544135,-0.006565176,0.302187862,0.298049598,-0.134416333,0.247124826,0.330223632,0.143622022,-0.165834104,-0.02877532,-0.055580955,-0.061136968,0.120337484,0.153258667,-0.106378387
P29372,0.079474893,0.110581397,0.037602113,-0.08518918,-0.013664491,-0.053021139,-0.040969535,-0.083056901,-0.135739684,0.065394464,-0.815287782,-1.022095328,-0.78916902,-1.319853924,-0.904673203,-0.884675862,-1.845863689,-1.27274464,-1.015408535,-1.090284411
P29401,1.359194559,1.470054506,1.547321123,1.702780653,1.745075008,1.801038982,1.77758751,1.83022451,1.775654249,1.537955152,0.180434747,0.147255695,-0.035018715,0.963553955,0.694591073,0.805932847,1.374643282,1.287560614,1.211900665,0.792862325
P29558,0.197781057,-0.010284602,0.214562629,0.252782529,0.177872951,0.319968121,0.066667518,0.172404286,0.123751465,0.316391076,0.105907986,0.562178371,0.430947408,0.466386671,0.166838845,0.138407751,-0.087025274,0.80485076,0.660008916,0.89535458
P29590,-0.871411008,-0.557044164,-0.907770809,-1.014590346,-0.868681556,-1.035218064,-0.906481262,-0.923321976,-0.901813794,-0.647920922,-0.049753035,-0.489727778,0.149862962,-0.232551516,-0.338173231,-0.180660689,0,-0.395303956,-0.246549605,-0.582816431
P30038,-0.381272053,-0.42896593,-0.623911253,-0.670542841,-0.633705704,-0.656279905,-0.627168037,-0.842862471,-0.908535639,-0.290015677,-0.828637335,-1.128348533,-1.237759079,-0.535274737,-0.113128796,-0.035250847,-0.245634431,-1.66417924,-1.845483534,-1.554152673
P30040,1.322800445,1.183188813,1.169127271,0.762536099,0.822845634,0.799721089,0.784450902,0.565815298,0.49054184,0.638354208,0.068127244,0.134376978,0.064344891,0.373646209,0.261753294,0.092487419,0.351091519,0.594540469,0.762002585,0.770925412
P30041,1.250425342,1.370225214,1.522644662,1.718459439,1.765612164,1.76015818,1.745586132,1.543182273,1.624442085,1.344925877,0.843675301,0.998629415,1.033736905,0.661964208,0.840572923,0.722767497,0.898068317,0.554026599,0.699644989,1.24981961
P30043,-0.048593508,-0.029913409,-0.077166206,0.318895861,0.286826553,0.278924972,0.237602987,0.291593641,0.218657073,-0.035163675,0.267343105,-0.143437869,0.206845632,-0.388839421,-0.457371477,-0.318946292,-0.43628498,-0.989036666,-0.719743125,0.440159954
P30044,1.030988361,0.793277568,1.07330474,1.200641688,1.086159028,1.086279894,1.164784817,1.131829052,1.038033658,1.180069605,0.348295693,0.198020335,0.120372371,1.421485617,1.670056938,1.227146185,1.714038123,-0.339911956,-0.494924658,0.621280307
P30048,1.872484539,1.806040473,1.942356008,1.5453396,1.634046449,1.55073949,1.647775978,1.195470069,1.406679198,1.129998863,0.188503798,0.342911616,0.602674533,1.496434123,1.515866473,1.380996887,1.690619151,-0.035975889,-0.12225574,0.723344348
P30050,0.822705686,0.744576643,0.854857,1.352950979,1.103120654,1.161670132,1.047589019,1.659233757,1.30391261,1.444984541,0.371412933,0.418114777,0.542674543,0.684231105,0.759946039,0.758690365,0.823790367,0.492352594,0.586350117,0.760821138
P30084,1.002056586,0.84535706,0.917275496,0.538546309,0.574105886,0.598733938,0.617060161,0.288261628,0.336495461,0.413134475,-0.00793286,-0.09673032,0.018185902,1.823927105,2.257697544,2.080069504,2.071273472,-0.287694982,-0.266821021,0.161848688
P30085,-0.057094016,-0.169042802,-0.008675948,0.481460252,0.361806198,0.362818229,0.344279672,0.475387958,0.25280922,0.11860627,-0.457365428,-0.450971735,-0.559687174,-0.650158374,-0.419386777,-0.565199246,-0.552455634,-1.200232141,-0.893418011,-0.067037496
P30086,0.77464609,0.763825729,0.874770244,1.334728889,1.202625385,1.27403123,1.205804804,1.125658212,1.113739148,1.36632226,0.813301652,1.045586099,0.867761249,0.753746043,0.63080348,0.638992586,0.539420472,1.031073761,0.959174761,1.28362517
P30101,2.046297301,1.933000523,1.912418647,1.427571412,1.463086742,1.525368965,1.587029523,1.333008501,1.256622085,1.439920862,0.773536419,0.804344377,0.540147065,1.130416643,0.98592104,0.996513423,0.981162508,1.517296451,1.581617521,1.600272587
P30153,1.215004975,1.160939539,1.330021545,1.395178446,1.342860953,1.456335705,1.407520974,1.399118729,1.453125079,1.118386483,0.701940543,0.797086463,0.791998161,0.682676267,0.699257719,0.67949258,1.192698447,0.805515053,0.836567913,0.794156713
P30260,-0.556030208,-0.514988938,-0.634957715,-0.438083947,-0.538449511,-0.512096316,-0.360933443,-0.361865007,-0.449433868,-0.130829025,0.032709125,0.24866552,-0.194291051,-0.099020751,-0.634775811,0.159940913,-0.106750998,-0.301284047,0.002164094,-0.708786022
P30405,1.42932875,1.462554404,1.51192055,1.013466234,1.127773605,1.104167122,1.086265133,0.720177509,0.684294612,0.317516862,-1.25071707,-0.914319584,-1.074260347,-0.154481451,-0.074475364,-0.30216484,-0.253247615,-1.066591257,-1.036782186,-1.166573169
P30419,0.704925911,0.782719078,0.796060442,0.923407283,0.905553908,0.890216431,0.930310189,1.232325602,1.038361613,0.710675208,-0.364857889,-0.169943893,-0.314442082,0.326509122,0.320524382,0.331448251,0.172058219,0.633550907,0.694790149,0.569035871
P30520,0.266771476,0.480197223,0.466001037,0.509650433,0.657546553,0.671838126,0.616134035,0.743494612,0.780876862,0.49269905,-0.726931907,-0.93362014,-0.844956799,-0.759647522,-0.671928809,-0.710674296,-0.520869291,-0.661255845,-0.236622765,-0.641911179
P30566,0.225043402,0.226518262,0.3059387,0.451554734,0.444054968,0.474534118,0.465967055,0.782098962,0.651548907,0.215200309,-0.992825967,-0.835056306,-1.273269841,-0.91782919,-0.873562671,-0.738071531,-0.352783289,-0.225918784,-0.291229096,-0.920105392
P30622,-0.687327943,-0.734311141,-0.814571765,-0.83967247,-0.811871408,-0.828925646,-0.779534354,-0.672271643,-0.710169373,-0.835005716,-0.074530608,-0.189386546,-0.266905425,-0.575001015,-0.804547993,-0.482246457,-0.500793514,-0.167716372,-0.301971477,-1.041946515
P30626,0.500052815,0.326642071,0.35154698,1.072132925,0.936203641,0.914168438,0.870643063,1.237127053,0.926029449,1.401292487,0.630271662,0.216195394,0.524777339,0.08217081,0.017078573,0.064216853,0.205767581,0.080374895,0.213032931,0.342929014
P30837,0.728853789,0.629456332,0.639999628,0.234164667,0.278015522,0.280143511,0.38877689,-0.017305206,-0.099476686,0.000505811,-0.876688326,-0.842499289,-0.989891121,0.685760014,1.185792607,1.11624237,0.97979205,-1.163918441,-1.432805307,-0.940054338
P30876,-0.075310846,-0.100985618,-0.114824857,0.010207274,-0.093860723,-0.019198167,-0.067712161,-0.062862879,-0.052401999,-0.091735011,-0.073712934,-0.284992013,0.003614544,0.510030157,0.355114437,0.486052096,0.432437474,0.505576673,0.496942308,0.490465036
P31040,0.693607112,0.494245813,0.622513382,0.244692733,0.216817219,0.287275816,0.294453357,0.083497888,0.162229318,0.31801693,-0.693981485,-0.426840072,0.066179214,-0.134556909,0.024839189,0.155183464,0.192004497,-0.632343153,-0.551697189,-0.374972318
P31150,-0.13004695,-0.081466168,0.05823099,0.313052504,0.285722778,0.2734983,0.266680201,0.299683327,0.253710059,0.018245102,-2.156324699,-2.147939261,-1.629228108,-1.524627492,-1.323647117,-1.263432446,-1.126190879,-1.841438752,-1.402431658,-0.893928769
P31153,0.527440195,0.591904313,0.613390909,0.898339555,0.920933836,0.948982698,0.949169217,0.736448322,0.766976831,0.330338689,0.608738501,0.535640238,0.593164314,0.561910604,0.604632587,0.753191385,0.858819947,0.290740612,0.201923569,0.40344736
P31483,-0.132582888,-0.14934864,-0.344464142,-0.19749215,-0.366932423,-0.492868211,-0.238033776,-0.499838541,-0.346529976,-0.364311085,0.045773723,0.209123943,0.32503204,-0.257147181,-0.374460906,-0.274087553,-0.847399288,-0.247679303,-0.131966607,-0.003763321
P31689,1.108773604,1.163368123,1.207554699,1.272433449,1.285463222,1.36779423,1.309301539,1.210480809,1.143233523,0.482695423,0.567888987,0.706721376,0.690561077,0.92970899,0.709988505,0.727141796,1.084571693,0.596414469,0.412302794,0.233745606
P31930,1.074294339,0.840906502,0.920409263,0.438643003,0.458779105,0.494120852,0.499759289,0.29166348,0.293676467,0.265849467,-1.045293387,-0.958114702,-0.881615269,-0.336704825,-0.258684592,-0.114435253,0.255205951,-0.723491041,-0.449429138,-0.719355264
P31939,0.094571351,0.250426997,0.305775993,0.544212729,0.51086131,0.590650482,0.507810579,0.7079104,0.610083012,0.35885681,-0.815287782,-0.69124261,-0.423041122,-0.367447539,-0.423839905,-0.268217508,-0.128678285,-0.359061465,-0.243509151,-0.030202303
P31942,1.249474806,1.17601036,1.18845029,1.003133928,1.070131382,1.058279798,1.09682064,1.129424059,1.171614596,1.101307794,3.072782501,3.241557643,3.252357967,3.049564071,2.8730457,2.76388773,2.416451109,3.045767887,3.290183843,3.377631121
P31946,0.876525704,0.904498249,1.068995204,1.378517532,1.3493771,1.407285224,1.36519588,1.215873796,1.156552473,1.259059874,0.315296328,0.148976946,0.40378695,0.701800442,0.43677745,0.589598201,0.727541781,0.531206694,0.84257246,0.735246437
P31947,1.091569637,1.161248686,1.335634284,1.47980101,1.48543578,1.464303256,1.526396937,1.482350699,1.350631746,0.822662651,0.09362623,0.254006863,0.254923564,-0.191428285,-0.022363332,-0.085391491,-0.006418645,-0.02340878,0.087776404,0.530803797
P31948,1.220493578,1.32244137,1.381990043,1.381716295,1.404000239,1.449642756,1.454550373,1.701997648,1.602334342,1.121391518,0.238651026,0.185961475,0.178005646,1.309608948,0.92694531,0.833127722,1.323573998,1.256183825,1.230461482,0.813489011
P31949,0.242305672,0.019303582,0.266894093,1.458614424,0.934483074,1.097162734,1.264580167,1.341247239,0.973827262,1.276424669,-1.2052343,-1.420018807,-1.247978922,-2.067769817,-2.188295264,-1.850785494,-1.78868998,-1.965766887,-1.836084836,-1.602246961
P32322,1.294989316,1.148506558,1.332029609,0.786405998,0.843896466,0.740671942,0.936732848,0.984757001,0.917357439,0.444306958,-0.554364122,-0.433693744,-0.442904941,0.652612893,0.829094873,0.680557169,1.032819918,-0.336604582,-0.785458763,0.101074014
P32969,1.898055129,1.90655351,2.038650671,1.932569757,1.924029656,1.984688005,1.780960688,2.024856083,1.9316131,1.622677756,1.101691632,0.966236863,1.113070931,1.661964208,1.887013139,1.696403204,1.791100241,0.549827833,0.524865148,1.410129797
P33176,0.57285755,0.598798561,0.544137966,0.726718138,0.654328308,0.716677569,0.681450299,0.830530397,0.766210459,0.640095011,0.551093001,0.550449717,0.37319863,0.468498427,0.490245555,0.446131751,0.745988852,0.667452939,0.604801487,0.409817535
P33316,0.119860106,0.201638362,0.202661359,0.311825297,0.400416464,0.301228615,0.368364341,0.670180475,0.676097014,0.563450757,-0.2052343,0.074855642,-0.341544226,-0.597139992,-0.597363806,-0.740285952,-0.581870363,-0.076293345,-0.030515428,0.128346944
P33991,0.612647263,0.639599156,0.695260562,0.797309984,0.810175285,0.834233458,0.861131193,1.067291953,1.110386207,0.843649455,0.439072869,0.245808697,0.361838768,0.665205678,0.825041068,0.607558202,1.092442126,0.626710084,0.430242011,0.709144495
P33992,0.387399123,0.392761978,0.393815262,0.546964695,0.51009001,0.508491155,0.545816942,0.70892287,0.72476109,0.409869976,0.076745275,-0.18042478,0.398215289,0.150199417,0.2339913,0.260710958,0.376901417,-0.000444339,0.00809036,0.336309968
P33993,0.468004053,0.509148058,0.422418802,0.635826669,0.63067022,0.648121648,0.700427528,0.880634913,0.860469087,0.824728699,0.475030707,0.313901266,0.5317052,0.48587292,0.677975061,0.614047977,0.783197435,0.445021139,0.40647672,0.837674427
P34897,1.479715801,1.328095397,1.447348548,0.943328707,0.947597219,0.98367183,1.052503019,0.771106843,0.824032976,0.777016682,-0.94795151,-0.724904181,-0.716412678,0.004254293,0.349146792,0.262779265,0.274698011,-0.854258572,-0.858111142,-0.941679687
P34932,1.215190189,1.231826414,1.258833153,1.456582901,1.391699516,1.473162253,1.493645506,1.601441274,1.486280484,1.076621719,0.076808221,0.215858552,0.178032573,0.600408554,0.554083229,0.635628389,0.974345456,0.990840517,1.004555606,0.764091719
P35080,1.058580831,1.104892647,1.272618626,1.506439303,1.471208624,1.435762924,1.352497329,1.657622495,1.682862088,1.438724838,0.430773546,0.717278485,0.494446263,-0.141770399,-0.085573073,-0.358879231,0.039170597,0.356161208,0.40139589,0.433973227
P35221,0.563364514,0.445482698,0.463913524,0.261869352,0.200879198,0.245402399,0.191803921,0.500412997,0.44478439,0.405019063,0.086053636,0.020806586,-0.035213919,0.18376895,0.137259284,0.098294363,0.331385568,0.437661251,0.478255344,0.054086285
P35232,0.969740196,0.787631978,0.823122238,1.136295029,0.97689339,0.928321516,1.111651163,1.402079383,1.047882511,1.137239122,-0.570721143,-0.62081773,-0.592301539,0.078225167,0.116963194,0.096722919,0.597907101,0.061837574,-0.133245026,-0.381316076
P35240,-0.049589019,-0.180662258,-0.079028246,-0.491106464,-0.500531411,-0.47035215,-0.55486668,-0.0335332,-0.00101174,-0.488010529,0.778925491,1.289466051,0.955734393,-0.016038654,0.292510005,0.331052829,0.202431868,0.729484608,0.86611534,0.334437553
P35241,0.953501274,0.956111868,0.871772913,0.647500501,0.555174197,0.677370174,0.723347521,0.8535286,0.735616127,0.656367239,0.768227683,0.827704026,0.82997218,0.203420037,-0.05751891,0.030101193,-0.106356981,0.607469125,0.625697044,0.571631588
P35249,0.331118834,0.337406589,0.461087035,0.254328826,0.227194553,0.315626076,0.332479008,0.378433261,0.233303849,0.147943489,-0.011967505,0.031969829,-0.034123596,0.259643817,0.465085859,0.097012898,0.442705809,-0.41135345,-0.28208458,0.124341505
P35250,0.525511315,0.571207794,0.623819209,0.582117782,0.592183102,0.652592037,0.619480963,0.62117686,0.666550775,0.516081297,-0.333934449,-0.479054277,-0.232676179,-0.337000489,-0.116539424,-0.07557243,-0.044660994,-0.751642082,-0.817469158,-0.221855605
P35251,-0.021859064,-0.071904555,-0.148143406,-0.249911215,-0.195344373,-0.326802608,-0.236103749,-0.111254242,-0.161433392,-0.047173074,0.113456539,0.039722105,-0.012701953,-0.023167532,0.104266746,-0.08556744,0.041713432,-0.011803288,-0.016292811,-0.108113439
P35268,1.223542792,1.294609766,1.356114232,1.428405894,1.493805075,1.493702558,1.293817388,1.35974634,1.233499561,0.992161769,2.536976392,2.455571181,2.136175669,1.91885782,1.945492339,1.845230472,1.358062183,2.342936184,2.307403293,2.468506197
P35269,0.013636105,-0.064196885,-0.118299743,0.399349401,0.283214246,0.303117897,0.470342801,0.295499416,0.36793981,0.422219868,-1.091544018,-0.671305552,-0.84865507,-0.289271961,0.152174891,-0.013104394,-0.153474481,1.229055618,1.624797013,1.214007543
P35270,0.150567623,0.185768227,0.251870002,0.491016738,0.54011981,0.448445324,0.430626808,0.744234776,0.57115413,0.477823582,-1.608162117,-1.298273534,-1.364216052,-0.847341583,-0.527977052,-0.488747185,-0.412904281,-1.155666588,-1.402431658,-1.165368413
P35573,-1.256545573,-1.247045314,-1.374211486,-1.295895854,-0.959339736,-1.161829697,-1.36937028,-0.952595706,-1.09962674,-0.621879934,0.423820785,0.237923139,-0.336082913,-0.111359086,-0.082790633,-0.124626655,0.166362614,0.00140172,-0.080503563,0.02923225
P35579,1.601383516,1.494703821,1.497150286,1.167223725,1.138753181,1.193822728,1.250003318,1.287210478,1.213086979,1.015653453,1.530109558,1.390656474,1.165182583,1.113340063,1.226061941,1.152086539,1.774110772,1.159734908,1.041403105,0.615721466
P35580,0.896945036,0.807001468,0.781316396,0.414819683,0.379430586,0.406177392,0.447104501,0.292962534,0.241556986,0.349346026,0.26259176,0.21855109,0.019379362,0.160273591,0.172525368,0.126678459,0.556202846,-0.31270687,-0.409477349,-0.686879387
P35606,0.743700264,0.653090792,0.691611844,0.910622075,0.82427789,0.887669213,0.870112246,0.730950659,0.735759415,0.734782494,-0.444229212,-0.509338797,-0.488930515,-0.627657489,-0.613591777,-0.498766531,-0.054301491,-0.521196189,-0.580735713,-0.523519247
